episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1,408.0,7.1075990398318725,3.066675982058169,98.0014024081584,-11.999558547293418,0.7500314133976644,[-11.999558547293418, 0.7500314133976644],0.001,False,False,33.048579672509135,39,17.709159380834848,115.269,in_progress,0.0
1,409.0,7.109417947860642,3.1187128149279295,95.93413908878205,-11.999651932532288,0.7500347312452504,[-11.999651932532288, 0.7500347312452504],0.001,False,False,33.048579672509135,39,17.709159380834848,115.333,in_progress,0.0
1,410.0,7.113865090400983,3.1707868748447026,93.65010492517958,-11.999531442412263,0.7500340072219842,[-11.999531442412263, 0.7500340072219842],0.001,False,False,33.048579672509135,39,17.709159380834848,115.401,off_track,2.0
1,411.0,6.76776279217926,2.8390728512170527,150.9534039799047,-11.999905833738012,0.7500338700119755,[-11.999905833738012, 0.7500338700119755],0.0,False,False,33.8400739499624,40,17.709159380834848,115.471,pause,1.9299999999999926
1,412.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995639420696534,0.7500341528830177,[-11.995639420696534, 0.7500341528830177],0.0,False,True,33.83912070800452,40,17.709159380834848,115.536,pause,1.8649999999999949
1,413.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.99559184134705,0.750035705317714,[-11.99559184134705, 0.750035705317714],0.0,False,True,33.83912070800452,40,17.709159380834848,115.605,pause,1.7959999999999923
1,414.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.99553079699399,0.750036684818042,[-11.99553079699399, 0.750036684818042],0.0,False,True,33.83912070800452,40,17.709159380834848,115.668,pause,1.7329999999999899
1,415.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995562591124326,0.7500353562136297,[-11.995562591124326, 0.7500353562136297],0.0,False,True,33.83912070800452,40,17.709159380834848,115.736,pause,1.664999999999992
1,416.0,6.7683283324023895,2.8388545592721828,150.87778859497206,-11.995690626266878,0.7500367614120478,[-11.995690626266878, 0.7500367614120478],0.0,False,True,33.836683589740446,40,17.709159380834848,115.805,pause,1.5959999999999894
1,417.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995649493386736,0.7500381042591471,[-11.995649493386736, 0.7500381042591471],0.0,False,True,33.83912070800452,40,17.709159380834848,115.87,pause,1.5309999999999917
1,418.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995501907716971,0.7500372765716747,[-11.995501907716971, 0.7500372765716747],0.0,False,True,33.83912070800452,40,17.709159380834848,115.937,pause,1.4639999999999986
1,419.0,6.7680554255890355,2.8388735058266503,150.9384195158927,-11.995559305942152,0.7500370220368495,[-11.995559305942152, 0.7500370220368495],0.0,False,True,33.83808283266612,40,17.709159380834848,116.004,pause,1.3969999999999914
1,420.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995520788477734,0.750035823763028,[-11.995520788477734, 0.750035823763028],0.0,False,True,33.83912070800452,40,17.709159380834848,116.074,pause,1.3269999999999982
1,421.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.99549173732521,0.750035505687265,[-11.99549173732521, 0.750035505687265],0.0,False,True,33.83912070800452,40,17.709159380834848,116.138,pause,1.262999999999991
1,422.0,6.767834259420102,2.839071345552731,150.9059959901715,-11.995472930429969,0.7500355077754648,[-11.995472930429969, 0.7500355077754648],0.0,False,True,33.8397169974143,40,17.709159380834848,116.202,pause,1.198999999999998
1,423.0,6.767949546370097,2.8390058096745507,150.90280067923862,-11.995535775320604,0.7500353057548637,[-11.995535775320604, 0.7500353057548637],0.0,False,True,33.83896820056271,40,17.709159380834848,116.268,pause,1.1329999999999956
1,424.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.99550756131066,0.7500361648708349,[-11.99550756131066, 0.7500361648708349],0.0,False,True,33.83912070800452,40,17.709159380834848,116.339,pause,1.0619999999999976
1,425.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.99564993212698,0.7500369205226889,[-11.99564993212698, 0.7500369205226889],0.0,False,True,33.83912070800452,40,17.709159380834848,116.408,pause,0.992999999999995
1,426.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995612011611229,0.7500379974480893,[-11.995612011611229, 0.7500379974480893],0.0,False,True,33.83912070800452,40,17.709159380834848,116.473,pause,0.9279999999999973
1,427.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995654852042207,0.750037839407014,[-11.995654852042207, 0.750037839407014],0.0,False,True,33.83912070800452,40,17.709159380834848,116.531,pause,0.8699999999999903
1,428.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995675755199045,0.7500371540481865,[-11.995675755199045, 0.7500371540481865],0.0,False,True,33.83912070800452,40,17.709159380834848,116.608,pause,0.7929999999999922
1,429.0,6.768366084675978,2.838856671845939,150.8389655781686,-11.99568435738911,0.7500385134408134,[-11.99568435738911, 0.7500385134408134],0.0,False,True,33.836503001900006,40,17.709159380834848,116.672,pause,0.7289999999999992
1,430.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.9956381728407,0.7500370542875316,[-11.9956381728407, 0.7500370542875316],0.0,False,True,33.83912070800452,40,17.709159380834848,116.734,pause,0.6670000000000016
1,431.0,6.768066780371075,2.8390059098515352,150.90927996546603,-11.995615515246755,0.7500379888588213,[-11.995615515246755, 0.7500379888588213],0.0,False,True,33.8383897046003,40,17.709159380834848,116.806,pause,0.5949999999999989
1,432.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995552553795278,0.7500371176938643,[-11.995552553795278, 0.7500371176938643],0.0,False,True,33.83912070800452,40,17.709159380834848,116.875,pause,0.5259999999999962
1,433.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995514346985146,0.7500365946252714,[-11.995514346985146, 0.7500365946252714],0.0,False,True,33.83912070800452,40,17.709159380834848,116.942,pause,0.4590000000000032
1,434.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995544541219715,0.7500362160353689,[-11.995544541219715, 0.7500362160353689],0.0,False,True,33.83912070800452,40,17.709159380834848,117.009,pause,0.3919999999999959
1,435.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995596258086152,0.750037247686123,[-11.995596258086152, 0.750037247686123],0.0,False,True,33.83912070800452,40,17.709159380834848,117.07,pause,0.33100000000000307
1,436.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995665952563286,0.7500365922569472,[-11.995665952563286, 0.7500365922569472],0.0,False,True,33.83912070800452,40,17.709159380834848,117.137,pause,0.2639999999999958
1,437.0,6.768104946075921,2.838880411454852,150.92334812011237,-11.995522785990033,0.7500358952675015,[-11.995522785990033, 0.7500358952675015],0.0,False,True,33.837857284647235,40,17.709159380834848,117.208,pause,0.19299999999999784
1,438.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995513116416987,0.7500364102561434,[-11.995513116416987, 0.7500364102561434],0.0,False,True,33.83912070800452,40,17.709159380834848,117.274,pause,0.12699999999999534
1,439.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995573325722944,0.7500354142393917,[-11.995573325722944, 0.7500354142393917],0.0,False,True,33.83912070800452,40,17.709159380834848,117.338,pause,0.06300000000000239
1,440.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.99566482938826,0.7500362828577636,[-11.99566482938826, 0.7500362828577636],0.0,False,True,33.83912070800452,40,17.709159380834848,117.399,pause,0.001999999999995339
1,441.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.995598838664591,0.7500372631257051,[-11.995598838664591, 0.7500372631257051],0.0,False,True,33.83912070800452,40,17.709159380834848,117.469,pause,-0.005000000000009663
1,442.0,6.767883134762156,2.8389418351403095,150.95938465902043,-11.99569985002745,0.7500379441262339,[-11.99569985002745, 0.7500379441262339],0.5,False,True,33.83912070800452,40,17.709159380834848,117.539,in_progress,0.0
1,443.0,6.761239928913224,2.845172447131391,150.3863139796418,-11.996400308911689,0.7500373856128135,[-11.996400308911689, 0.7500373856128135],0.1,False,True,33.888996003992986,40,17.709159380834848,117.604,in_progress,0.0
1,444.0,6.744074039518988,2.8578679337241164,149.77461554806706,-11.998441927833483,0.7500499319357914,[-11.998441927833483, 0.7500499319357914],0.1,False,True,33.893893204394836,40,17.709159380834848,117.666,in_progress,0.0
1,445.0,6.720590603173562,2.8787367055797324,148.27742938061522,-11.99630258299294,0.7500556712657271,[-11.99630258299294, 0.7500556712657271],0.1,False,True,34.00568446464815,40,17.709159380834848,117.735,in_progress,0.0
1,446.0,6.690347311949736,2.906142354412754,146.50449089824642,-11.99793993512867,0.7500208126257348,[-11.99793993512867, 0.7500208126257348],0.1,False,True,34.219579791340074,40,17.709159380834848,117.8,in_progress,0.0
1,447.0,6.654029035444415,2.9394034792477086,144.733701305048,-11.997627273376565,0.7500517364569532,[-11.997627273376565, 0.7500517364569532],0.1,False,True,34.47712777521218,41,17.709159380834848,117.866,in_progress,0.0
1,448.0,6.61900565577444,2.9733374306668274,142.98833213073863,-11.999140585459827,0.7500078738858065,[-11.999140585459827, 0.7500078738858065],0.1,False,True,34.72913851224001,41,17.709159380834848,117.935,in_progress,0.0
1,449.0,6.5838951232989125,3.009650390413536,141.26141691122737,-11.99759783979971,0.7500408656196669,[-11.99759783979971, 0.7500408656196669],0.1,False,True,34.741768153167925,41,17.709159380834848,118.007,in_progress,0.0
1,450.0,6.548200787650427,3.048901668001984,139.3210580001391,-11.998010301336762,0.7500512099904881,[-11.998010301336762, 0.7500512099904881],0.1,False,True,34.98380379689539,41,17.709159380834848,118.071,in_progress,0.0
1,451.0,6.515631686264596,3.0878243463904087,137.4003565437275,-11.998711128369905,0.7500476311106468,[-11.998711128369905, 0.7500476311106468],0.1,False,False,35.20817947868779,42,17.709159380834848,118.138,in_progress,0.0
1,452.0,6.482999546542397,3.129817648206688,135.3465932905764,-11.999473546085937,0.750039045993617,[-11.999473546085937, 0.750039045993617],0.001,False,False,35.436392882855635,42,17.709159380834848,118.205,in_progress,0.0
1,453.0,6.452579085443996,3.1715317983349722,133.48867046439224,-11.99951637554841,0.7500341403865605,[-11.99951637554841, 0.7500341403865605],0.001,False,False,35.582810068574915,42,17.709159380834848,118.271,in_progress,0.0
1,454.0,6.4244079840936,3.214727042352732,131.36694547698403,-11.999679322889278,0.7500358248616976,[-11.999679322889278, 0.7500358248616976],0.001,False,False,35.582810068574915,42,17.709159380834848,118.335,in_progress,0.0
1,455.0,6.3973895095998525,3.2602845711863724,129.1059755474111,-11.999730712926976,0.7500299516304949,[-11.999730712926976, 0.7500299516304949],0.001,False,False,35.68164764699001,42,17.709159380834848,118.406,in_progress,0.0
1,456.0,6.372138867229986,3.304157949400862,127.26092057026072,-11.999332658473577,0.7500269918909908,[-11.999332658473577, 0.7500269918909908],0.001,False,False,35.840901392986915,42,17.709159380834848,118.464,in_progress,0.0
1,457.0,6.3480460446014515,3.3501938803810587,125.24162305237857,-11.999622824867402,0.7500262450903392,[-11.999622824867402, 0.7500262450903392],0.001,False,False,35.994470767208476,42,17.709159380834848,118.539,in_progress,0.0
1,458.0,6.327054216349958,3.396042162350635,123.10225390882046,-11.9995660285349,0.7500268651347142,[-11.9995660285349, 0.7500268651347142],0.001,False,False,36.13049802743492,43,17.709159380834848,118.606,off_track,2.0
1,459.0,6.18132582090861,2.964367739746091,175.97022310230835,-11.999649301793397,0.7500280622225546,[-11.999649301793397, 0.7500280622225546],0.0,False,False,36.73363530992106,43,17.709159380834848,118.673,pause,1.9329999999999927
1,460.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.997019442380406,0.7500298654667859,[-11.997019442380406, 0.7500298654667859],0.0,False,True,36.73299166662014,43,17.709159380834848,118.735,pause,1.8709999999999951
1,461.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.997267354192445,0.75003110448597,[-11.997267354192445, 0.75003110448597],0.0,False,True,36.73299166662014,43,17.709159380834848,118.8,pause,1.8059999999999974
1,462.0,6.181398402463865,2.9643244042373613,175.97896028196143,-11.996992706204765,0.7500306164874928,[-11.996992706204765, 0.7500306164874928],0.0,False,True,36.73322015280693,43,17.709159380834848,118.872,pause,1.7339999999999947
1,463.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996947491599713,0.7500313153504976,[-11.996947491599713, 0.7500313153504976],0.0,False,True,36.73299166662014,43,17.709159380834848,118.935,pause,1.6709999999999923
1,464.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99691305559827,0.7500310397044814,[-11.99691305559827, 0.7500310397044814],0.0,False,True,36.73299166662014,43,17.709159380834848,119.002,pause,1.6039999999999992
1,465.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996846054593334,0.7500315147808578,[-11.996846054593334, 0.7500315147808578],0.0,False,True,36.73299166662014,43,17.709159380834848,119.071,pause,1.5349999999999966
1,466.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99700106086675,0.7500313704767905,[-11.99700106086675, 0.7500313704767905],0.0,False,True,36.73299166662014,43,17.709159380834848,119.134,pause,1.4719999999999942
1,467.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996957138122525,0.7500306017172989,[-11.996957138122525, 0.7500306017172989],0.0,False,True,36.73299166662014,43,17.709159380834848,119.204,pause,1.402000000000001
1,468.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996962607576279,0.7500301489653793,[-11.996962607576279, 0.7500301489653793],0.0,False,True,36.73299166662014,43,17.709159380834848,119.266,pause,1.3399999999999892
1,469.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99698956272914,0.7500302421012748,[-11.99698956272914, 0.7500302421012748],0.0,False,True,36.73299166662014,43,17.709159380834848,119.335,pause,1.2710000000000008
1,470.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.997043946874328,0.7500301760701404,[-11.997043946874328, 0.7500301760701404],0.0,False,True,36.73299166662014,43,17.709159380834848,119.404,pause,1.2019999999999982
1,471.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.997107436385704,0.7500305150279019,[-11.997107436385704, 0.7500305150279019],0.0,False,True,36.73299166662014,43,17.709159380834848,119.472,pause,1.1340000000000003
1,472.0,6.181220300879827,2.9641056270065356,176.03995343861212,-11.997306582023157,0.7500308514063363,[-11.997306582023157, 0.7500308514063363],0.0,False,True,36.73419832959954,43,17.709159380834848,119.539,pause,1.066999999999993
1,473.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.997164929431165,0.7500300256324408,[-11.997164929431165, 0.7500300256324408],0.0,False,True,36.73299166662014,43,17.709159380834848,119.601,pause,1.0049999999999955
1,474.0,6.181162214452471,2.964263775041951,175.98352950969502,-11.997112982848193,0.7500296570760838,[-11.997112982848193, 0.7500296570760838],0.0,False,True,36.734545972587455,43,17.709159380834848,119.666,pause,0.9399999999999977
1,475.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99696920387214,0.7500317380327033,[-11.99696920387214, 0.7500317380327033],0.0,False,True,36.73299166662014,43,17.709159380834848,119.738,pause,0.867999999999995
1,476.0,6.181380479918822,2.9643154763067137,175.98094538699846,-11.996881844272139,0.7500309459210257,[-11.996881844272139, 0.7500309459210257],0.0,False,True,36.73332021977384,43,17.709159380834848,119.805,pause,0.8009999999999877
1,477.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996848149021389,0.7500312881820719,[-11.996848149021389, 0.7500312881820719],0.0,False,True,36.73299166662014,43,17.709159380834848,119.869,pause,0.7369999999999948
1,478.0,6.1814736715715,2.964295900591863,175.97553811566792,-11.996803060406819,0.7500320936815115,[-11.996803060406819, 0.7500320936815115],0.0,False,True,36.732791672844385,43,17.709159380834848,119.937,pause,0.6689999999999969
1,479.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99684292630991,0.750031591320294,[-11.99684292630991, 0.750031591320294],0.0,False,True,36.73299166662014,43,17.709159380834848,120.001,pause,0.6049999999999898
1,480.0,6.181877222975377,2.964294454338974,175.96263797521075,-11.99696075884276,0.7500307641021209,[-11.99696075884276, 0.7500307641021209],0.0,False,True,36.730513275982986,43,17.709159380834848,120.069,pause,0.5369999999999919
1,481.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99683095459477,0.7500312658303301,[-11.99683095459477, 0.7500312658303301],0.0,False,True,36.73299166662014,43,17.709159380834848,120.139,pause,0.46699999999999875
1,482.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99688654547208,0.7500313730197377,[-11.99688654547208, 0.7500313730197377],0.0,False,True,36.73299166662014,43,17.709159380834848,120.202,pause,0.40399999999999636
1,483.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996830187126761,0.7500316781333822,[-11.996830187126761, 0.7500316781333822],0.0,False,True,36.73299166662014,43,17.709159380834848,120.265,pause,0.340999999999994
1,484.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996909328008769,0.75003098122761,[-11.996909328008769, 0.75003098122761],0.0,False,True,36.73299166662014,43,17.709159380834848,120.333,pause,0.27299999999999613
1,485.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99688309134217,0.7500315392244374,[-11.99688309134217, 0.7500315392244374],0.0,False,True,36.73299166662014,43,17.709159380834848,120.402,pause,0.20399999999999352
1,486.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996899740683148,0.7500307343434542,[-11.996899740683148, 0.7500307343434542],0.0,False,True,36.73299166662014,43,17.709159380834848,120.469,pause,0.13700000000000045
1,487.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996935036353534,0.7500300951596728,[-11.996935036353534, 0.7500300951596728],0.0,False,True,36.73299166662014,43,17.709159380834848,120.534,pause,0.07199999999998852
1,488.0,6.181540904126997,2.9643056612935887,175.9692453024374,-11.996949232416227,0.7500304143286485,[-11.996949232416227, 0.7500304143286485],0.0,False,True,36.73241333408293,43,17.709159380834848,120.605,pause,0.000999999999990564
1,489.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.996961941476911,0.75003006971383,[-11.996961941476911, 0.75003006971383],0.0,False,True,36.73299166662014,43,17.709159380834848,120.669,pause,-0.010000000000005116
1,490.0,6.181438641058463,2.9643137987667822,175.98240755018728,-11.99693676145398,0.7500303558881569,[-11.99693676145398, 0.7500303558881569],0.1,False,True,36.73299166662014,43,17.709159380834848,120.737,in_progress,0.0
1,491.0,6.173053705121896,2.9643492892021173,176.11649699491701,-11.997400536085479,0.7500292228723993,[-11.997400536085479, 0.7500292228723993],0.1,False,True,36.78033256373966,43,17.709159380834848,120.802,in_progress,0.0
1,492.0,6.152453976633954,2.9690281846618096,175.3295694684642,-11.996242682507727,0.7500273040059255,[-11.996242682507727, 0.7500273040059255],0.1,False,True,36.897210100391106,44,17.709159380834848,120.87,in_progress,0.0
1,493.0,6.12319860930344,2.9761575322312672,174.16734250954664,-11.994516881124582,0.7500308288872475,[-11.994516881124582, 0.7500308288872475],0.1,False,True,37.063257907118555,44,17.709159380834848,120.935,in_progress,0.0
1,494.0,6.085621891759767,2.9864189060456936,172.60487401554587,-11.996467222692445,0.7500223156257562,[-11.996467222692445, 0.7500223156257562],0.1,False,True,37.276673775932736,44,17.709159380834848,121.002,in_progress,0.0
1,495.0,6.039302175256915,2.9997839946137943,170.88100131181085,-11.999098081025295,0.7500306330584863,[-11.999098081025295, 0.7500306330584863],0.1,False,True,37.50098483717741,44,17.709159380834848,121.07,in_progress,0.0
1,496.0,5.9917634899659395,3.0150163085826587,169.14355884190235,-12.001269585787668,0.7500076632986747,[-12.001269585787668, 0.7500076632986747],0.1,False,True,37.76869941332441,45,17.709159380834848,121.137,in_progress,0.0
1,497.0,5.942568524826705,3.0329007101218077,167.25211222396067,-12.001877408925793,0.7500142600229083,[-12.001877408925793, 0.7500142600229083],0.1,False,True,38.045641445779346,45,17.709159380834848,121.201,in_progress,0.0
1,498.0,5.896542393108765,3.051041463017209,165.4964331264103,-12.000878494567587,0.7500112891566459,[-12.000878494567587, 0.7500112891566459],0.1,False,True,38.30397070924735,45,17.709159380834848,121.267,in_progress,0.0
1,499.0,5.847508525523192,3.072716488776485,163.48016845640666,-11.999519780663832,0.749989729049048,[-11.999519780663832, 0.749989729049048],0.1,False,True,38.57976858824582,46,17.709159380834848,121.332,in_progress,0.0
1,500.0,5.802110155534155,3.0949075127417376,161.5749406763156,-11.99802673170052,0.7500496071479574,[-11.99802673170052, 0.7500496071479574],0.1,False,True,38.83501274190293,46,17.709159380834848,121.398,in_progress,0.0
1,501.0,5.755145609818944,3.1185817379547687,159.81249444699702,-11.998729614002514,0.7500605631794315,[-11.998729614002514, 0.7500605631794315],0.1,False,False,39.10064371304946,46,17.709159380834848,121.467,in_progress,0.0
1,502.0,5.710997872848444,3.1439814462909004,157.82220216913782,-11.996750040154438,0.7500422324592364,[-11.996750040154438, 0.7500422324592364],0.1,False,False,39.34878657097027,46,17.709159380834848,121.534,in_progress,0.0
1,503.0,5.665267703851602,3.1709033289105113,156.04457520022288,-11.996476678788895,0.7500456888956251,[-11.996476678788895, 0.7500456888956251],0.001,False,False,39.6057963483352,47,17.709159380834848,121.607,in_progress,0.0
1,504.0,5.620848333576298,3.2014314086352256,153.79841072535115,-11.998531758916215,0.7500541337867617,[-11.998531758916215, 0.7500541337867617],0.001,False,False,39.86560253159799,47,17.709159380834848,121.667,in_progress,0.0
1,505.0,5.575886595356654,3.232171116011302,152.00307590205753,-11.998704795711092,0.7500537965643161,[-11.998704795711092, 0.7500537965643161],0.001,False,False,40.118845253073765,47,17.709159380834848,121.74,in_progress,0.0
1,506.0,5.537521374263695,3.261323946535044,150.29593742948197,-11.998475685948506,0.7500512299557158,[-11.998475685948506, 0.7500512299557158],0.001,False,False,40.33487235960717,48,17.709159380834848,121.806,in_progress,0.0
1,507.0,5.497644893032441,3.2947290275542156,148.11779003013783,-11.998463897587499,0.7500582640896027,[-11.998463897587499, 0.7500582640896027],0.001,False,False,40.55934392440633,48,17.709159380834848,121.875,in_progress,0.0
1,508.0,5.458588786330998,3.329484292209492,146.10224500620532,-11.998566895985277,0.7500666737105348,[-11.998566895985277, 0.7500666737105348],0.001,False,False,40.77842915859716,48,17.709159380834848,121.934,in_progress,0.0
1,509.0,5.4213775991513105,3.3649242847688305,144.09363526617813,-11.99855756679608,0.75006903726171,[-11.99855756679608, 0.75006903726171],0.001,False,False,40.98776168408336,48,17.709159380834848,122.006,off_track,2.0
1,510.0,5.319787298109168,2.959008839333813,-179.7960257922505,-11.999325219207094,0.7500573352554056,[-11.999325219207094, 0.7500573352554056],0.0,False,True,41.552482038977885,49,17.709159380834848,122.072,pause,1.9339999999999975
1,511.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001272437599255,0.7500204609605134,[-12.001272437599255, 0.7500204609605134],0.0,False,True,41.55104431034638,49,17.709159380834848,122.135,pause,1.8709999999999951
1,512.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001125982831581,0.7500229556862905,[-12.001125982831581, 0.7500229556862905],0.0,False,True,41.55104431034638,49,17.709159380834848,122.202,pause,1.804000000000002
1,513.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001078837442037,0.7500243049180426,[-12.001078837442037, 0.7500243049180426],0.0,False,True,41.55104431034638,49,17.709159380834848,122.266,pause,1.7399999999999949
1,514.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001043571304763,0.7500246291056101,[-12.001043571304763, 0.7500246291056101],0.0,False,True,41.55104431034638,49,17.709159380834848,122.336,pause,1.6700000000000017
1,515.0,5.320018867907056,2.958807352372826,-179.7548070927815,-12.001059731941496,0.7500243515187321,[-12.001059731941496, 0.7500243515187321],0.0,False,True,41.551198180221704,49,17.709159380834848,122.404,pause,1.6020000000000039
1,516.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.00108168918814,0.7500226824013225,[-12.00108168918814, 0.7500226824013225],0.0,False,True,41.55104431034638,49,17.709159380834848,122.469,pause,1.5370000000000061
1,517.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.00106893022894,0.7500236436353589,[-12.00106893022894, 0.7500236436353589],0.0,False,True,41.55104431034638,49,17.709159380834848,122.537,pause,1.468999999999994
1,518.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.00103131722426,0.7500238636184804,[-12.00103131722426, 0.7500238636184804],0.0,False,True,41.55104431034638,49,17.709159380834848,122.607,pause,1.399000000000001
1,519.0,5.3199728320665205,2.9588316395833996,-179.75297964704325,-12.00116334175982,0.7500236514515564,[-12.00116334175982, 0.7500236514515564],0.0,False,True,41.551455248329205,49,17.709159380834848,122.664,pause,1.3419999999999987
1,520.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001208481844515,0.7500240467725234,[-12.001208481844515, 0.7500240467725234],0.0,False,True,41.55104431034638,49,17.709159380834848,122.741,pause,1.2650000000000006
1,521.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001330117403995,0.7500256871462625,[-12.001330117403995, 0.7500256871462625],0.0,False,True,41.55104431034638,49,17.709159380834848,122.804,pause,1.2019999999999982
1,522.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001356731780106,0.7500255515733443,[-12.001356731780106, 0.7500255515733443],0.0,False,True,41.55104431034638,49,17.709159380834848,122.867,pause,1.1389999999999958
1,523.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001334418237093,0.7500249936711043,[-12.001334418237093, 0.7500249936711043],0.0,False,True,41.55104431034638,49,17.709159380834848,122.935,pause,1.070999999999998
1,524.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001444135778002,0.7500257707870333,[-12.001444135778002, 0.7500257707870333],0.0,False,True,41.55104431034638,49,17.709159380834848,123.004,pause,1.0019999999999953
1,525.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001428134331945,0.750025738048862,[-12.001428134331945, 0.750025738048862],0.0,False,True,41.55104431034638,49,17.709159380834848,123.074,pause,0.9320000000000022
1,526.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001429304655176,0.7500254150108958,[-12.001429304655176, 0.7500254150108958],0.0,False,True,41.55104431034638,49,17.709159380834848,123.138,pause,0.867999999999995
1,527.0,5.31985451171435,2.959036659275536,-179.80698249537386,-12.001422991903382,0.7500236609957938,[-12.001422991903382, 0.7500236609957938],0.0,False,True,41.55209933508686,49,17.709159380834848,123.199,pause,0.8070000000000022
1,528.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001436475373339,0.7500241864254349,[-12.001436475373339, 0.7500241864254349],0.0,False,True,41.55104431034638,49,17.709159380834848,123.265,pause,0.7409999999999997
1,529.0,5.319825855088732,2.9589599655718124,-179.78249565318526,-12.001305607016548,0.7500269276042673,[-12.001305607016548, 0.7500269276042673],0.0,False,True,41.552270059822,49,17.709159380834848,123.329,pause,0.6770000000000067
1,530.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.00120498475735,0.7500231634185184,[-12.00120498475735, 0.7500231634185184],0.0,False,True,41.55104431034638,49,17.709159380834848,123.401,pause,0.605000000000004
1,531.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001395750849042,0.7500250119464908,[-12.001395750849042, 0.7500250119464908],0.0,False,True,41.55104431034638,49,17.709159380834848,123.465,pause,0.5409999999999968
1,532.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001355378888547,0.7500250334378507,[-12.001355378888547, 0.7500250334378507],0.0,False,True,41.55104431034638,49,17.709159380834848,123.538,pause,0.4680000000000035
1,533.0,5.319977076191369,2.9589411977047266,-179.7701308494825,-12.001483111758716,0.7500243092090386,[-12.001483111758716, 0.7500243092090386],0.0,False,True,41.55141851520134,49,17.709159380834848,123.6,pause,0.4060000000000059
1,534.0,5.319772580420531,2.958987335042473,-179.78044369706043,-12.001406121620676,0.7500246808413067,[-12.001406121620676, 0.7500246808413067],0.0,False,True,41.552567636058996,49,17.709159380834848,123.667,pause,0.33899999999999864
